City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
319,agat village,13.3886,144.6585,31.52,82,40,6.17,GU,1690869567
320,okha,53.5739,142.9478,12.39,98,100,10.39,RU,1690869196
321,benidorm,38.5382,-0.131,27.1,76,0,2.19,ES,1690869568
322,kerikeri,-35.2268,173.9474,14.39,73,0,2.29,NZ,1690869569
323,mazatlan,23.2167,-106.4167,28.34,92,68,1.79,MX,1690869337
324,imbituba,-28.24,-48.6703,17.7,74,41,1.42,BR,1690869570
325,sinop,41.7711,34.8709,22.7,61,0,1.86,TR,1690869571
326,coyhaique,-45.5752,-72.0662,3.06,97,100,5.71,CL,1690869571
327,pundong,-7.9522,110.3486,29.24,59,46,5.89,ID,1690869572
328,nuuk,64.1835,-51.7216,5.4,85,87,2.69,GL,1690869572
329,puerto armuelles,8.2833,-82.8667,27.83,70,100,1.34,PA,1690869285
330,san remo,43.8182,7.7612,22.4,90,52,0.89,IT,1690869574
331,kyzylorda,44.8528,65.5092,34.01,26,75,4.0,KZ,1690869574
332,mahanje,-9.9333,35.3333,20.2,42,36,0.62,TZ,1690869575
333,tvoroyri,61.5556,-6.8111,10.89,89,100,6.78,FO,1690869575
334,teplyk,48.6657,29.745,19.9,83,100,2.37,UA,1690869576
335,bubaque,11.2833,-15.8333,27.17,82,90,8.52,GW,1690869576
336,carbonear,47.7332,-53.2148,15.34,97,37,2.22,CA,1690869577
337,st. john's,47.5649,-52.7093,15.08,96,20,2.06,CA,1690869308
338,mount isa,-20.7333,139.5,27.87,23,40,4.12,AU,1690869016
339,murzuq,25.9155,13.9184,30.06,25,0,6.44,LY,1690869579
340,manokwari,-0.8667,134.0833,28.81,72,30,2.51,ID,1690869580
341,dalmatovo,56.26,62.9362,26.09,45,95,1.21,RU,1690869580
342,holualoa,19.6228,-155.9522,23.77,94,93,0.59,US,1690869224
343,la passe,45.5549,-0.8967,20.13,85,100,6.83,FR,1690869582
344,laguna paiva,-31.3039,-60.6589,19.38,84,27,2.68,AR,1690869582
345,bambari,5.768,20.6757,21.24,98,100,2.82,CF,1690869583
346,nemuro,43.3236,145.575,16.69,96,99,4.39,JP,1690869583
347,kuvandyk,51.4781,57.3552,25.49,38,29,6.26,RU,1690869584
348,inirida,3.8653,-67.9239,22.2,98,95,0.84,CO,1690869584
349,praia da vitoria,38.7333,-27.0667,23.2,88,20,3.03,PT,1690869585
350,dzhalagash,45.0833,64.6667,35.73,20,97,4.59,KZ,1690869586
351,at taj,24.2049,23.2857,30.64,23,0,1.72,LY,1690869586
352,larache,35.1932,-6.1557,20.06,83,0,2.45,MA,1690869587
353,malvan,16.0667,73.4667,27.28,82,39,8.11,IN,1690869587
354,kharbatha al misbah,31.8855,35.0719,26.99,54,0,1.33,PS,1690869588
355,aykhal,66.0,111.5,21.6,25,75,4.93,RU,1690869589
356,igarka,67.4667,86.5833,27.56,43,11,3.53,RU,1690869589
357,udachny,66.4167,112.4,24.14,28,54,4.77,RU,1690869590
358,argo,37.6333,22.7333,29.32,45,0,1.4,GR,1690869591
359,santiago de cao,-7.9589,-79.2392,21.07,83,75,2.57,PE,1690869591
360,rabo de peixe,37.8,-25.5833,25.15,39,40,4.12,PT,1690869592
361,rio claro,-22.4114,-47.5614,16.89,81,0,0.59,BR,1690869593
362,kankaanpaa,61.8,22.4167,13.42,89,57,3.88,FI,1690869320
363,malpica,43.3228,-8.8105,20.76,95,100,3.17,ES,1690869594
364,moroto,2.5345,34.6666,21.09,74,93,1.71,UG,1690869595
365,coquimbo,-29.9533,-71.3436,11.85,100,100,1.54,CL,1690869572
